qual	method	off	on
89	bsmap	0.08141295236	0.611074087893
89	bsmooth	0.0	0.0
90	bwa	0.0	0.0
90	gsnap	0.0	0.0
90	last	0.079798429097	0.727042228785
90	bis1	0.0743589003185	0.561841289293
90	bis2	0.0851252235773	0.628742865229
90	real_R1	0.0	0.0
90	bsmap	0.08141295236	0.611074087893
90	bsmooth	0.0	0.0
91	bwa	0.0	0.0
91	gsnap	0.0	0.0
91	last	0.0795834922574	0.726712431518
91	bis1	0.0743589003185	0.561841289293
91	bis2	0.0851252235773	0.628742865229
91	real_R1	0.0	0.0
91	bsmap	0.08141295236	0.611074087893
91	bsmooth	0.0	0.0
92	bwa	0.0	0.0
92	gsnap	0.0	0.0
92	last	0.0793520902768	0.726360037946
92	bis1	0.0743589003185	0.561841289293
92	bis2	0.0851252235773	0.628742865229
92	real_R1	0.0	0.0
92	bsmap	0.08141295236	0.611074087893
92	bsmooth	0.0	0.0
93	bwa	0.0	0.0
93	gsnap	0.0	0.0
93	last	0.0789886704997	0.725842498516
93	bis1	0.0743589003185	0.561841289293
93	bis2	0.0851252235773	0.628742865229
93	real_R1	0.0	0.0
93	bsmap	0.08141295236	0.611074087893
93	bsmooth	0.0	0.0
94	bwa	0.0	0.0
94	gsnap	0.0	0.0
94	last	0.0787689869528	0.725494109979
94	bis1	0.0743589003185	0.561841289293
94	bis2	0.0851252235773	0.628742865229
94	real_R1	0.0	0.0
94	bsmap	0.08141295236	0.611074087893
94	bsmooth	0.0	0.0
95	bwa	0.0	0.0
95	gsnap	0.0	0.0
95	last	0.0785285365615	0.725141765852
95	bis1	0.0743589003185	0.561841289293
95	bis2	0.0851252235773	0.628742865229
95	real_R1	0.0	0.0
95	bsmap	0.08141295236	0.611074087893
95	bsmooth	0.0	0.0
96	bwa	0.0	0.0
96	gsnap	0.0	0.0
96	last	0.0780295389573	0.724500465919
96	bis1	0.0743589003185	0.561841289293
96	bis2	0.0851252235773	0.628742865229
96	real_R1	0.0	0.0
96	bsmap	0.08141295236	0.611074087893
96	bsmooth	0.0	0.0
97	bwa	0.0	0.0
97	gsnap	0.0	0.0
97	last	0.0778241449771	0.724148616241
97	bis1	0.0743589003185	0.561841289293
97	bis2	0.0851252235773	0.628742865229
97	real_R1	0.0	0.0
97	bsmap	0.08141295236	0.611074087893
97	bsmooth	0.0	0.0
98	bwa	0.0	0.0
98	gsnap	0.0	0.0
98	last	0.0776957861007	0.72391721426
98	bis1	0.0743589003185	0.561841289293
98	bis2	0.0851252235773	0.628742865229
98	real_R1	0.0	0.0
98	bsmap	0.08141295236	0.611074087893
98	bsmooth	0.0	0.0
99	bwa	0.0	0.0
99	gsnap	0.0	0.0
99	last	0.0775082417178	0.723614760005
99	bis1	0.0743589003185	0.561841289293
99	bis2	0.0851252235773	0.628742865229
99	real_R1	0.0	0.0
99	bsmap	0.08141295236	0.611074087893
99	bsmooth	0.0	0.0
100	bwa	0.0	0.0
100	gsnap	0.0	0.0
100	last	0.0773692521948	0.723372232929
100	bis1	0.0743589003185	0.561841289293
100	bis2	0.0851252235773	0.628742865229
100	real_R1	0.0	0.0
100	bsmap	0.08141295236	0.611074087893
100	bsmooth	0.0	0.0
101	bwa	0.0	0.0
101	gsnap	0.0	0.0
101	last	0.0772274937593	0.723122091344
101	bis1	0.0743589003185	0.561841289293
101	bis2	0.0851252235773	0.628742865229
101	real_R1	0.0	0.0
101	bsmap	0.08141295236	0.611074087893
101	bsmooth	0.0	0.0
102	bwa	0.0	0.0
102	gsnap	0.0	0.0
102	last	0.0770173530719	0.722774296145
102	bis1	0.0743589003185	0.561841289293
102	bis2	0.0851252235773	0.628742865229
102	real_R1	0.0	0.0
102	bsmap	0.08141295236	0.611074087893
102	bsmooth	0.0	0.0
103	bwa	0.0	0.0
103	gsnap	0.0	0.0
103	last	0.0768658045525	0.722510211107
103	bis1	0.0743589003185	0.561841289293
103	bis2	0.0851252235773	0.628742865229
103	real_R1	0.0	0.0
103	bsmap	0.08141295236	0.611074087893
103	bsmooth	0.0	0.0
104	bwa	0.0	0.0
104	gsnap	0.0	0.0
104	last	0.076719942193	0.722268969598
104	bis1	0.0743589003185	0.561841289293
104	bis2	0.0851252235773	0.628742865229
104	real_R1	0.0	0.0
104	bsmap	0.08141295236	0.611074087893
104	bsmooth	0.0	0.0
105	bwa	0.0	0.0
105	gsnap	0.0	0.0
105	last	0.0765081203801	0.721946292391
105	bis1	0.0743589003185	0.561841289293
105	bis2	0.0851252235773	0.628742865229
105	real_R1	0.0	0.0
105	bsmap	0.08141295236	0.611074087893
105	bsmooth	0.0	0.0
106	bwa	0.0	0.0
106	gsnap	0.0	0.0
106	last	0.0763410461723	0.721670538365
106	bis1	0.0743589003185	0.561841289293
106	bis2	0.0851252235773	0.628742865229
106	real_R1	0.0	0.0
106	bsmap	0.08141295236	0.611074087893
106	bsmooth	0.0	0.0
107	bwa	0.0	0.0
107	gsnap	0.0	0.0
107	last	0.0761778781091	0.721411150589
107	bis1	0.0743589003185	0.561841289293
107	bis2	0.0851252235773	0.628742865229
107	real_R1	0.0	0.0
107	bsmap	0.08141295236	0.611074087893
107	bsmooth	0.0	0.0
108	bwa	0.0	0.0
108	gsnap	0.0	0.0
108	last	0.0759363893756	0.721023700606
108	bis1	0.0743589003185	0.561841289293
108	bis2	0.0851252235773	0.628742865229
108	real_R1	0.0	0.0
108	bsmap	0.08141295236	0.611074087893
108	bsmooth	0.0	0.0
109	bwa	0.0	0.0
109	gsnap	0.0	0.0
109	last	0.075761403989	0.72073850261
109	bis1	0.0743589003185	0.561841289293
109	bis2	0.0851252235773	0.628742865229
109	real_R1	0.0	0.0
109	bsmap	0.08141295236	0.611074087893
109	bsmooth	0.0	0.0
110	bwa	0.0	0.0
110	gsnap	0.0	0.0
110	last	0.0755886436215	0.720457111868
110	bis1	0.0743589003185	0.561841289293
110	bis2	0.0851252235773	0.628742865229
110	real_R1	0.0	0.0
110	bsmap	0.08141295236	0.611074087893
110	bsmooth	0.0	0.0
111	bwa	0.0	0.0
111	gsnap	0.0	0.0
111	last	0.0753290086215	0.720078710296
111	bis1	0.0743589003185	0.561841289293
111	bis2	0.0851252235773	0.628742865229
111	real_R1	0.0	0.0
111	bsmap	0.08141295236	0.611074087893
111	bsmooth	0.0	0.0
112	bwa	0.0	0.0
112	gsnap	0.0	0.0
112	last	0.0751346902917	0.7197650815
112	bis1	0.0743589003185	0.561841289293
112	bis2	0.0851252235773	0.628742865229
112	real_R1	0.0	0.0
112	bsmap	0.08141295236	0.611074087893
112	bsmooth	0.0	0.0
113	bwa	0.0	0.0
113	gsnap	0.0	0.0
113	last	0.0749416080836	0.719456149967
113	bis1	0.0743589003185	0.561841289293
113	bis2	0.0851252235773	0.628742865229
113	real_R1	0.0	0.0
113	bsmap	0.08141295236	0.611074087893
113	bsmooth	0.0	0.0
114	bwa	0.0	0.0
114	gsnap	0.0	0.0
114	last	0.0746467683378	0.719015052303
114	bis1	0.0743589003185	0.561841289293
114	bis2	0.0851252235773	0.628742865229
114	real_R1	0.0	0.0
114	bsmap	0.08141295236	0.611074087893
114	bsmooth	0.0	0.0
115	bwa	0.0	0.0
115	gsnap	0.0	0.0
115	last	0.0744372704337	0.718685007812
115	bis1	0.0743589003185	0.561841289293
115	bis2	0.0851252235773	0.628742865229
115	real_R1	0.0	0.0
115	bsmap	0.08141295236	0.611074087893
115	bsmooth	0.0	0.0
116	bwa	0.0	0.0
116	gsnap	0.0	0.0
116	last	0.0742512588416	0.718387992492
116	bis1	0.0743589003185	0.561841289293
116	bis2	0.0851252235773	0.628742865229
116	real_R1	0.0	0.0
116	bsmap	0.08141295236	0.611074087893
116	bsmooth	0.0	0.0
117	bwa	0.0	0.0
117	gsnap	0.0	0.0
117	last	0.0739609185788	0.717952976546
117	bis1	0.0743589003185	0.561841289293
117	bis2	0.0851252235773	0.628742865229
117	real_R1	0.0	0.0
117	bsmap	0.08141295236	0.611074087893
117	bsmooth	0.0	0.0
118	bwa	0.0	0.0
118	gsnap	0.0	0.0
118	last	0.073750926226	0.717612251964
118	bis1	0.0743589003185	0.561841289293
118	bis2	0.0851252235773	0.628742865229
118	real_R1	0.0	0.0
118	bsmap	0.08141295236	0.611074087893
118	bsmooth	0.0	0.0
119	bwa	0.0	0.0
119	gsnap	0.0	0.0
119	last	0.0735552728847	0.717316917769
119	bis1	0.0743589003185	0.561841289293
119	bis2	0.0851252235773	0.628742865229
119	real_R1	0.0	0.0
119	bsmap	0.08141295236	0.611074087893
119	bsmooth	0.0	0.0
120	bwa	0.0	0.0
120	gsnap	0.0	0.0
120	last	0.0732574170021	0.716878984576
120	bis1	0.0743589003185	0.561841289293
120	bis2	0.0851252235773	0.628742865229
120	real_R1	0.0	0.0
120	bsmap	0.08141295236	0.611074087893
120	bsmooth	0.0	0.0
121	bwa	0.0	0.0
121	gsnap	0.0	0.0
121	last	0.0730695759499	0.716542759477
121	bis1	0.0743589003185	0.561841289293
121	bis2	0.0851252235773	0.628742865229
121	real_R1	0.0	0.0
121	bsmap	0.08141295236	0.611074087893
121	bsmooth	0.0	0.0
122	bwa	0.0	0.0
122	gsnap	0.0	0.0
122	last	0.0729231696969	0.716278822773
122	bis1	0.0743589003185	0.561841289293
122	bis2	0.0851252235773	0.628742865229
122	real_R1	0.0	0.0
122	bsmap	0.08141295236	0.611074087893
122	bsmooth	0.0	0.0
123	bwa	0.0	0.0
123	gsnap	0.0	0.0
123	last	0.0727310763861	0.715948086053
123	bis1	0.0743589003185	0.561841289293
123	bis2	0.0851252235773	0.628742865229
123	real_R1	0.0	0.0
123	bsmap	0.08141295236	0.611074087893
123	bsmooth	0.0	0.0
124	bwa	0.0	0.0
124	gsnap	0.0	0.0
124	last	0.0725740394865	0.715656262445
124	bis1	0.0743589003185	0.561841289293
124	bis2	0.0851252235773	0.628742865229
124	real_R1	0.0	0.0
124	bsmap	0.08141295236	0.611074087893
124	bsmooth	0.0	0.0
125	bwa	0.0	0.0
125	gsnap	0.0	0.0
125	last	0.0724288693551	0.71540013803
125	bis1	0.0743589003185	0.561841289293
125	bis2	0.0851252235773	0.628742865229
125	real_R1	0.0	0.0
125	bsmap	0.08141295236	0.611074087893
125	bsmooth	0.0	0.0
126	bwa	0.0	0.0
126	gsnap	0.0	0.0
126	last	0.0721933140057	0.714989053401
126	bis1	0.0743589003185	0.561841289293
126	bis2	0.0851252235773	0.628742865229
126	real_R1	0.0	0.0
126	bsmap	0.08141295236	0.611074087893
126	bsmooth	0.0	0.0
127	bwa	0.0	0.0
127	gsnap	0.0	0.0
127	last	0.0720320742923	0.714686945259
127	bis1	0.0743589003185	0.561841289293
127	bis2	0.0851252235773	0.628742865229
127	real_R1	0.0	0.0
127	bsmap	0.08141295236	0.611074087893
127	bsmooth	0.0	0.0
128	bwa	0.0	0.0
128	gsnap	0.0	0.0
128	last	0.0719187466557	0.714482095173
128	bis1	0.0743589003185	0.561841289293
128	bis2	0.0851252235773	0.628742865229
128	real_R1	0.0	0.0
128	bsmap	0.08141295236	0.611074087893
128	bsmooth	0.0	0.0
129	bwa	0.0	0.0
129	gsnap	0.0	0.0
129	last	0.0716295930697	0.713975483059
129	bis1	0.0743589003185	0.561841289293
129	bis2	0.0851252235773	0.628742865229
129	real_R1	0.0	0.0
129	bsmap	0.08141295236	0.611074087893
129	bsmooth	0.0	0.0
130	bwa	0.0	0.0
130	gsnap	0.0	0.0
130	last	0.0714463009454	0.713642372986
130	bis1	0.0743589003185	0.561841289293
130	bis2	0.0851252235773	0.628742865229
130	real_R1	0.0	0.0
130	bsmap	0.08141295236	0.611074087893
130	bsmooth	0.0	0.0
131	bwa	0.0	0.0
131	gsnap	0.0	0.0
131	last	0.0714289952417	0.713596685928
131	bis1	0.0743589003185	0.561841289293
131	bis2	0.0851252235773	0.628742865229
131	real_R1	0.0	0.0
131	bsmap	0.08141295236	0.611074087893
131	bsmooth	0.0	0.0
132	bwa	0.0	0.0
132	gsnap	0.0	0.0
132	last	0.0710873312063	0.712997166908
132	bis1	0.0743589003185	0.561841289293
132	bis2	0.0851252235773	0.628742865229
132	real_R1	0.0	0.0
132	bsmap	0.08141295236	0.611074087893
132	bsmooth	0.0	0.0
133	bwa	0.0	0.0
133	gsnap	0.0	0.0
133	last	0.0707225764178	0.712369909317
133	bis1	0.0743589003185	0.561841289293
133	bis2	0.0851252235773	0.628742865229
133	real_R1	0.0	0.0
133	bsmap	0.08141295236	0.611074087893
133	bsmooth	0.0	0.0
134	bwa	0.0	0.0
134	gsnap	0.0	0.0
134	last	0.070721735855	0.712369711538
134	bis1	0.0743589003185	0.561841289293
134	bis2	0.0851252235773	0.628742865229
134	real_R1	0.0	0.0
134	bsmap	0.08141295236	0.611074087893
134	bsmooth	0.0	0.0
135	bwa	0.0	0.0
135	gsnap	0.0	0.0
135	last	0.0706719943182	0.712225629193
135	bis1	0.0743589003185	0.561841289293
135	bis2	0.0851252235773	0.628742865229
135	real_R1	0.0	0.0
135	bsmap	0.08141295236	0.611074087893
135	bsmooth	0.0	0.0
136	bwa	0.0	0.0
136	gsnap	0.0	0.0
136	last	0.0696874975587	0.710600870843
136	bis1	0.0743589003185	0.561841289293
136	bis2	0.0851252235773	0.628742865229
136	real_R1	0.0	0.0
136	bsmap	0.08141295236	0.611074087893
136	bsmooth	0.0	0.0
137	bwa	0.0	0.0
137	gsnap	0.0	0.0
137	last	0.0696874975587	0.710600870843
137	bis1	0.0743589003185	0.561841289293
137	bis2	0.0851252235773	0.628742865229
137	real_R1	0.0	0.0
137	bsmap	0.08141295236	0.611074087893
137	bsmooth	0.0	0.0
138	bwa	0.0	0.0
138	gsnap	0.0	0.0
138	last	0.0696823552924	0.71059617358
138	bis1	0.0743589003185	0.561841289293
138	bis2	0.0851252235773	0.628742865229
138	real_R1	0.0	0.0
138	bsmap	0.08141295236	0.611074087893
138	bsmooth	0.0	0.0
139	bwa	0.0	0.0
139	gsnap	0.0	0.0
139	last	0.0695389651763	0.710083430303
139	bis1	0.0743589003185	0.561841289293
139	bis2	0.0851252235773	0.628742865229
139	real_R1	0.0	0.0
139	bsmap	0.08141295236	0.611074087893
139	bsmooth	0.0	0.0
140	bwa	0.0	0.0
140	gsnap	0.0	0.0
140	last	0.0695389651763	0.710083430303
140	bis1	0.0743589003185	0.561841289293
140	bis2	0.0851252235773	0.628742865229
140	real_R1	0.0	0.0
140	bsmap	0.08141295236	0.611074087893
140	bsmooth	0.0	0.0
141	bwa	0.0	0.0
141	gsnap	0.0	0.0
141	last	0.0695389651763	0.710083430303
141	bis1	0.0743589003185	0.561841289293
141	bis2	0.0851252235773	0.628742865229
141	real_R1	0.0	0.0
141	bsmap	0.08141295236	0.611074087893
141	bsmooth	0.0	0.0
142	bwa	0.0	0.0
142	gsnap	0.0	0.0
142	last	0.0695126110618	0.710053417268
142	bis1	0.0743589003185	0.561841289293
142	bis2	0.0851252235773	0.628742865229
142	real_R1	0.0	0.0
142	bsmap	0.08141295236	0.611074087893
142	bsmooth	0.0	0.0
143	bwa	0.0	0.0
143	gsnap	0.0	0.0
143	last	0.0695126110618	0.710053417268
143	bis1	0.0743589003185	0.561841289293
143	bis2	0.0851252235773	0.628742865229
143	real_R1	0.0	0.0
143	bsmap	0.08141295236	0.611074087893
143	bsmooth	0.0	0.0
144	bwa	0.0	0.0
144	gsnap	0.0	0.0
144	last	0.0695126110618	0.710053417268
144	bis1	0.0743589003185	0.561841289293
144	bis2	0.0851252235773	0.628742865229
144	real_R1	0.0	0.0
144	bsmap	0.08141295236	0.611074087893
144	bsmooth	0.0	0.0
145	bwa	0.0	0.0
145	gsnap	0.0	0.0
145	last	0.0695126110618	0.710053417268
145	bis1	0.0743589003185	0.561841289293
145	bis2	0.0851252235773	0.628742865229
145	real_R1	0.0	0.0
145	bsmap	0.08141295236	0.611074087893
145	bsmooth	0.0	0.0
146	bwa	0.0	0.0
146	gsnap	0.0	0.0
146	last	0.0695126110618	0.710053417268
146	bis1	0.0743589003185	0.561841289293
146	bis2	0.0851252235773	0.628742865229
146	real_R1	0.0	0.0
146	bsmap	0.08141295236	0.611074087893
146	bsmooth	0.0	0.0
147	bwa	0.0	0.0
147	gsnap	0.0	0.0
147	last	0.0695126110618	0.710053417268
147	bis1	0.0743589003185	0.561841289293
147	bis2	0.0851252235773	0.628742865229
147	real_R1	0.0	0.0
147	bsmap	0.08141295236	0.611074087893
147	bsmooth	0.0	0.0
148	bwa	0.0	0.0
148	gsnap	0.0	0.0
148	last	0.0695126110618	0.710053417268
148	bis1	0.0743589003185	0.561841289293
148	bis2	0.0851252235773	0.628742865229
148	real_R1	0.0	0.0
148	bsmap	0.08141295236	0.611074087893
148	bsmooth	0.0	0.0
149	bwa	0.0	0.0
149	gsnap	0.0	0.0
149	last	0.0695126110618	0.710053417268
149	bis1	0.0743589003185	0.561841289293
149	bis2	0.0851252235773	0.628742865229
149	real_R1	0.0	0.0
149	bsmap	0.08141295236	0.611074087893
149	bsmooth	0.0	0.0
150	bwa	0.0	0.0
150	gsnap	0.0	0.0
150	last	0.0695126110618	0.710053417268
150	bis1	0.0743589003185	0.561841289293
150	bis2	0.0851252235773	0.628742865229
150	real_R1	0.0	0.0
150	bsmap	0.08141295236	0.611074087893
150	bsmooth	0.0	0.0
151	bwa	0.0	0.0
151	gsnap	0.0	0.0
151	last	0.0695126110618	0.710053417268
151	bis1	0.0743589003185	0.561841289293
151	bis2	0.0851252235773	0.628742865229
151	real_R1	0.0	0.0
151	bsmap	0.08141295236	0.611074087893
151	bsmooth	0.0	0.0
152	bwa	0.0	0.0
152	gsnap	0.0	0.0
152	last	0.0695126110618	0.710053417268
152	bis1	0.0743589003185	0.561841289293
152	bis2	0.0851252235773	0.628742865229
152	real_R1	0.0	0.0
152	bsmap	0.08141295236	0.611074087893
152	bsmooth	0.0	0.0
153	bwa	0.0	0.0
153	gsnap	0.0	0.0
153	last	0.0695126110618	0.710053417268
153	bis1	0.0743589003185	0.561841289293
153	bis2	0.0851252235773	0.628742865229
153	real_R1	0.0	0.0
153	bsmap	0.08141295236	0.611074087893
153	bsmooth	0.0	0.0
154	bwa	0.0	0.0
154	gsnap	0.0	0.0
154	last	0.0695126110618	0.710053417268
154	bis1	0.0743589003185	0.561841289293
154	bis2	0.0851252235773	0.628742865229
154	real_R1	0.0	0.0
154	bsmap	0.08141295236	0.611074087893
154	bsmooth	0.0	0.0
155	bwa	0.0	0.0
155	gsnap	0.0	0.0
155	last	0.0695126110618	0.710053417268
155	bis1	0.0743589003185	0.561841289293
155	bis2	0.0851252235773	0.628742865229
155	real_R1	0.0	0.0
155	bsmap	0.08141295236	0.611074087893
155	bsmooth	0.0	0.0
156	bwa	0.0	0.0
156	gsnap	0.0	0.0
156	last	0.0695126110618	0.710053417268
156	bis1	0.0743589003185	0.561841289293
156	bis2	0.0851252235773	0.628742865229
156	real_R1	0.0	0.0
156	bsmap	0.08141295236	0.611074087893
156	bsmooth	0.0	0.0
157	bwa	0.0	0.0
157	gsnap	0.0	0.0
157	last	0.0695126110618	0.710053417268
157	bis1	0.0743589003185	0.561841289293
157	bis2	0.0851252235773	0.628742865229
157	real_R1	0.0	0.0
157	bsmap	0.08141295236	0.611074087893
157	bsmooth	0.0	0.0
158	bwa	0.0	0.0
158	gsnap	0.0	0.0
158	last	0.0695126110618	0.710053417268
158	bis1	0.0743589003185	0.561841289293
158	bis2	0.0851252235773	0.628742865229
158	real_R1	0.0	0.0
158	bsmap	0.08141295236	0.611074087893
158	bsmooth	0.0	0.0
159	bwa	0.0	0.0
159	gsnap	0.0	0.0
159	last	0.0695126110618	0.710053417268
159	bis1	0.0743589003185	0.561841289293
159	bis2	0.0851252235773	0.628742865229
159	real_R1	0.0	0.0
159	bsmap	0.08141295236	0.611074087893
159	bsmooth	0.0	0.0
160	bwa	0.0	0.0
160	gsnap	0.0	0.0
160	last	0.0695126110618	0.710053417268
160	bis1	0.0743589003185	0.561841289293
160	bis2	0.0851252235773	0.628742865229
160	real_R1	0.0	0.0
160	bsmap	0.08141295236	0.611074087893
160	bsmooth	0.0	0.0
161	bwa	0.0	0.0
161	gsnap	0.0	0.0
161	last	0.0695126110618	0.710053417268
161	bis1	0.0743589003185	0.561841289293
161	bis2	0.0851252235773	0.628742865229
161	real_R1	0.0	0.0
161	bsmap	0.08141295236	0.611074087893
161	bsmooth	0.0	0.0
162	bwa	0.0	0.0
162	gsnap	0.0	0.0
162	last	0.0695126110618	0.710053417268
162	bis1	0.0743589003185	0.561841289293
162	bis2	0.0851252235773	0.628742865229
162	real_R1	0.0	0.0
162	bsmap	0.08141295236	0.611074087893
162	bsmooth	0.0	0.0
163	bwa	0.0	0.0
163	gsnap	0.0	0.0
163	last	0.0695126110618	0.710053417268
163	bis1	0.0743589003185	0.561841289293
163	bis2	0.0851252235773	0.628742865229
163	real_R1	0.0	0.0
163	bsmap	0.08141295236	0.611074087893
163	bsmooth	0.0	0.0
164	bwa	0.0	0.0
164	gsnap	0.0	0.0
164	last	0.0695126110618	0.710053417268
164	bis1	0.0743589003185	0.561841289293
164	bis2	0.0851252235773	0.628742865229
164	real_R1	0.0	0.0
164	bsmap	0.08141295236	0.611074087893
164	bsmooth	0.0	0.0
165	bwa	0.0	0.0
165	gsnap	0.0	0.0
165	last	0.0695126110618	0.710053417268
165	bis1	0.0743589003185	0.561841289293
165	bis2	0.0851252235773	0.628742865229
165	real_R1	0.0	0.0
165	bsmap	0.08141295236	0.611074087893
165	bsmooth	0.0	0.0
166	bwa	0.0	0.0
166	gsnap	0.0	0.0
166	last	0.0695126110618	0.710053417268
166	bis1	0.0743589003185	0.561841289293
166	bis2	0.0851252235773	0.628742865229
166	real_R1	0.0	0.0
166	bsmap	0.08141295236	0.611074087893
166	bsmooth	0.0	0.0
167	bwa	0.0	0.0
167	gsnap	0.0	0.0
167	last	0.0695126110618	0.710053417268
167	bis1	0.0743589003185	0.561841289293
167	bis2	0.0851252235773	0.628742865229
167	real_R1	0.0	0.0
167	bsmap	0.08141295236	0.611074087893
167	bsmooth	0.0	0.0
168	bwa	0.0	0.0
168	gsnap	0.0	0.0
168	last	0.0695126110618	0.710053417268
168	bis1	0.0743589003185	0.561841289293
168	bis2	0.0851252235773	0.628742865229
168	real_R1	0.0	0.0
168	bsmap	0.08141295236	0.611074087893
168	bsmooth	0.0	0.0
169	bwa	0.0	0.0
169	gsnap	0.0	0.0
169	last	0.0695126110618	0.710053417268
169	bis1	0.0743589003185	0.561841289293
169	bis2	0.0851252235773	0.628742865229
169	real_R1	0.0	0.0
169	bsmap	0.08141295236	0.611074087893
169	bsmooth	0.0	0.0
170	bwa	0.0	0.0
170	gsnap	0.0	0.0
170	last	0.0695126110618	0.710053417268
170	bis1	0.0743589003185	0.561841289293
170	bis2	0.0851252235773	0.628742865229
170	real_R1	0.0	0.0
170	bsmap	0.08141295236	0.611074087893
170	bsmooth	0.0	0.0
171	bwa	0.0	0.0
171	gsnap	0.0	0.0
171	last	0.0695126110618	0.710053417268
171	bis1	0.0743589003185	0.561841289293
171	bis2	0.0851252235773	0.628742865229
171	real_R1	0.0	0.0
171	bsmap	0.08141295236	0.611074087893
171	bsmooth	0.0	0.0
172	bwa	0.0	0.0
172	gsnap	0.0	0.0
172	last	0.0695126110618	0.710053417268
172	bis1	0.0743589003185	0.561841289293
172	bis2	0.0851252235773	0.628742865229
172	real_R1	0.0	0.0
172	bsmap	0.08141295236	0.611074087893
172	bsmooth	0.0	0.0
173	bwa	0.0	0.0
173	gsnap	0.0	0.0
173	last	0.0695126110618	0.710053417268
173	bis1	0.0743589003185	0.561841289293
173	bis2	0.0851252235773	0.628742865229
173	real_R1	0.0	0.0
173	bsmap	0.08141295236	0.611074087893
173	bsmooth	0.0	0.0
174	bwa	0.0	0.0
174	gsnap	0.0	0.0
174	last	0.0695126110618	0.710053417268
174	bis1	0.0743589003185	0.561841289293
174	bis2	0.0851252235773	0.628742865229
174	real_R1	0.0	0.0
174	bsmap	0.08141295236	0.611074087893
174	bsmooth	0.0	0.0
175	bwa	0.0	0.0
175	gsnap	0.0	0.0
175	last	0.0695126110618	0.710053417268
175	bis1	0.0743589003185	0.561841289293
175	bis2	0.0851252235773	0.628742865229
175	real_R1	0.0	0.0
175	bsmap	0.08141295236	0.611074087893
175	bsmooth	0.0	0.0
176	bwa	0.0	0.0
176	gsnap	0.0	0.0
176	last	0.0695126110618	0.710053417268
176	bis1	0.0743589003185	0.561841289293
176	bis2	0.0851252235773	0.628742865229
176	real_R1	0.0	0.0
176	bsmap	0.08141295236	0.611074087893
176	bsmooth	0.0	0.0
177	bwa	0.0	0.0
177	gsnap	0.0	0.0
177	last	0.0695126110618	0.710053417268
177	bis1	0.0743589003185	0.561841289293
177	bis2	0.0851252235773	0.628742865229
177	real_R1	0.0	0.0
177	bsmap	0.08141295236	0.611074087893
177	bsmooth	0.0	0.0
178	bwa	0.0	0.0
178	gsnap	0.0	0.0
178	last	0.0695126110618	0.710053417268
178	bis1	0.0743589003185	0.561841289293
178	bis2	0.0851252235773	0.628742865229
178	real_R1	0.0	0.0
178	bsmap	0.08141295236	0.611074087893
178	bsmooth	0.0	0.0
179	bwa	0.0	0.0
179	gsnap	0.0	0.0
179	last	0.0695126110618	0.710053417268
179	bis1	0.0743589003185	0.561841289293
179	bis2	0.0851252235773	0.628742865229
179	real_R1	0.0	0.0
179	bsmap	0.08141295236	0.611074087893
179	bsmooth	0.0	0.0
180	bwa	0.0	0.0
180	gsnap	0.0	0.0
180	last	0.0695126110618	0.710053417268
180	bis1	0.0743589003185	0.561841289293
180	bis2	0.0851252235773	0.628742865229
180	real_R1	0.0	0.0
180	bsmap	0.08141295236	0.611074087893
180	bsmooth	0.0	0.0
181	bwa	0.0	0.0
181	gsnap	0.0	0.0
181	last	0.0695126110618	0.710053417268
181	bis1	0.0743589003185	0.561841289293
181	bis2	0.0851252235773	0.628742865229
181	real_R1	0.0	0.0
181	bsmap	0.08141295236	0.611074087893
181	bsmooth	0.0	0.0
182	bwa	0.0	0.0
182	gsnap	0.0	0.0
182	last	0.0695126110618	0.710053417268
182	bis1	0.0743589003185	0.561841289293
182	bis2	0.0851252235773	0.628742865229
182	real_R1	0.0	0.0
182	bsmap	0.08141295236	0.611074087893
182	bsmooth	0.0	0.0
183	bwa	0.0	0.0
183	gsnap	0.0	0.0
183	last	0.0695126110618	0.710053417268
183	bis1	0.0743589003185	0.561841289293
183	bis2	0.0851252235773	0.628742865229
183	real_R1	0.0	0.0
183	bsmap	0.08141295236	0.611074087893
183	bsmooth	0.0	0.0
184	bwa	0.0	0.0
184	gsnap	0.0	0.0
184	last	0.0695126110618	0.710053417268
184	bis1	0.0743589003185	0.561841289293
184	bis2	0.0851252235773	0.628742865229
184	real_R1	0.0	0.0
184	bsmap	0.08141295236	0.611074087893
184	bsmooth	0.0	0.0
185	bwa	0.0	0.0
185	gsnap	0.0	0.0
185	last	0.0695126110618	0.710053417268
185	bis1	0.0743589003185	0.561841289293
185	bis2	0.0851252235773	0.628742865229
185	real_R1	0.0	0.0
185	bsmap	0.08141295236	0.611074087893
185	bsmooth	0.0	0.0
186	bwa	0.0	0.0
186	gsnap	0.0	0.0
186	last	0.0695126110618	0.710053417268
186	bis1	0.0743589003185	0.561841289293
186	bis2	0.0851252235773	0.628742865229
186	real_R1	0.0	0.0
186	bsmap	0.08141295236	0.611074087893
186	bsmooth	0.0	0.0
187	bwa	0.0	0.0
187	gsnap	0.0	0.0
187	last	0.0695126110618	0.710053417268
187	bis1	0.0743589003185	0.561841289293
187	bis2	0.0851252235773	0.628742865229
187	real_R1	0.0	0.0
187	bsmap	0.08141295236	0.611074087893
187	bsmooth	0.0	0.0
188	bwa	0.0	0.0
188	gsnap	0.0	0.0
