qual	method	off	on
28	bsmooth	0.0856413785506	0.736058895957
29	bwa	0.099163610397	0.752356369335
29	gsnap	0.107581549667	0.751157430184
29	last	0.0973163995869	0.748133035965
29	bis1	0.0823214523579	0.649470005408
29	bis2	0.0983901443325	0.730518054645
29	real_R1.trim	0.062922994662	0.704225597944
29	bsmap	0.0916778057713	0.689502152483
29	bsmooth	0.0856413785506	0.736058895957
30	bwa	0.0986964552876	0.751659987819
30	gsnap	0.107581549667	0.751157430184
30	last	0.0971472486947	0.747872362623
30	bis1	0.0823214523579	0.649470005408
30	bis2	0.0983901443325	0.730518054645
30	real_R1.trim	0.062922994662	0.704225597944
30	bsmap	0.0916778057713	0.689502152483
30	bsmooth	0.0856413785506	0.736058895957
31	bwa	0.0980737466245	0.750673661599
31	gsnap	0.107581549667	0.751157430184
31	last	0.0966925042471	0.747319173444
31	bis1	0.0823214523579	0.649470005408
31	bis2	0.0983901443325	0.730518054645
31	real_R1.trim	0.062922994662	0.704225597944
31	bsmap	0.0916778057713	0.689502152483
31	bsmooth	0.0820058952127	0.729470911238
32	bwa	0.0970679885719	0.749065467279
32	gsnap	0.107581549667	0.751157430184
32	last	0.0965248367009	0.747062159022
32	bis1	0.0823214523579	0.649470005408
32	bis2	0.0983901443325	0.730518054645
32	real_R1.trim	0.0629111773387	0.70411706646
32	bsmap	0.0916778057713	0.689502152483
32	bsmooth	0.0797554120622	0.725633148947
33	bwa	0.0969923873693	0.749004007309
33	gsnap	0.107581549667	0.751157430184
33	last	0.0963300733673	0.746785959991
33	bis1	0.0823214523579	0.649470005408
33	bis2	0.0983901443325	0.730518054645
33	real_R1.trim	0.0621931884157	0.702759656508
33	bsmap	0.0916778057713	0.689502152483
33	bsmooth	0.0779529983022	0.722872543097
34	bwa	0.0948363933608	0.746261102721
34	gsnap	0.107476627658	0.750884642849
34	last	0.0959908815753	0.746308866464
34	bis1	0.0823214523579	0.649470005408
34	bis2	0.0983901443325	0.730518054645
34	real_R1.trim	0.0607851963649	0.700320244519
34	bsmap	0.0916778057713	0.689502152483
34	bsmooth	0.077903009541	0.722841293941
35	bwa	0.0947215823782	0.746161273534
35	gsnap	0.107476627658	0.750884642849
35	last	0.0957622485073	0.745965620192
35	bis1	0.0823214523579	0.649470005408
35	bis2	0.0983901443325	0.730518054645
35	real_R1.trim	0.0592079545321	0.697361809753
35	bsmap	0.0916778057713	0.689502152483
